Pathway,Score_AR,Score_ARNTL,Score_ATF1,Score_ATF2,Score_ATF4,Score_BACH1,Score_CDX2,Score_CEBPA,Score_CEBPB,Score_CEBPD,Score_CREB1,Score_CTCF,Score_E2F1,Score_E2F2,Score_E2F3,Score_E2F4,Score_EGR1,Score_ELK1,Score_EPAS1,Score_ERG,Score_ESR1,Score_ESR2,Score_ETS1,Score_ETS2,Score_ETV4,Score_FLI1,Score_FOS,Score_FOSL1,Score_FOSL2,Score_FOXA1,Score_FOXL2,Score_FOXM1,Score_FOXO1,Score_FOXO3,Score_FOXO4,Score_FOXP1,Score_GATA1,Score_GATA2,Score_GATA3,Score_GLI2,Score_HIF1A,Score_HNF1A,Score_HNF4A,Score_IRF1,Score_IRF9,Score_JUN,Score_JUND,Score_KLF4,Score_KMT2A,Score_LEF1,Score_MITF,Score_MYB,Score_MYC,Score_MYCN,Score_NFATC2,Score_NFE2L2,Score_NFIC,Score_NFKB1,Score_NFKB2,Score_NR2F2,Score_NR5A1,Score_PAX6,Score_PAX8,Score_PGR,Score_POU2F1,Score_PPARA,Score_PPARG,Score_PRDM14,Score_RARA,Score_REL,Score_RELA,Score_RELB,Score_REST,Score_RFX5,Score_RUNX1,Score_RXRA,Score_SMAD3,Score_SMAD4,Score_SOX10,Score_SOX2,Score_SOX9,Score_SP1,Score_SP3,Score_SPI1,Score_SREBF1,Score_SREBF2,Score_SRF,Score_STAT1,Score_STAT2,Score_STAT3,Score_STAT5A,Score_STAT5B,Score_STAT6,Score_TAL1,Score_TCF7L2,Score_TFAP2A,Score_TFAP2C,Score_TP53,Score_TP63,Score_TWIST1,Score_USF1,Score_USF2,Score_VDR,Score_WT1,Score_YY1,Score_ZNF263
Selenoamino Acid Metabolism,-0.7444378478183906,-0.6653020840993344,-0.3344388910324758,-1.0455162469905392,-1.5894175404082749,-0.322397419590545,-1.2807427011117065,-1.045112855801199,-1.0295481422409867,-2.088139978466743,-0.5653278284613564,-0.6942106856215348,-0.642893196985866,-0.32450949418146097,-0.38202631553105804,-0.6591394176115924,-1.046302854816015,-0.43354964332956514,-1.195006205514809,-0.3344388910324758,-0.9154229598357663,-0.5995562310445445,-0.9181120942799403,-1.3701823233497104,-0.7379334735974131,-0.7540533426187525,-0.8435904889194091,-0.4592712375238158,-0.4744093423975672,-2.082536812689668,-0.8881284735594553,-0.43642236304371784,-3.1243021048238218,-0.999130235048916,-4.54167293831289,-0.7328155169720709,-1.312945893590332,-1.169771898821654,-0.8686093664573434,-0.6610522602901767,-0.7520773403307043,-0.9078251731860972,-1.543632979670772,-0.5807265625719068,-0.8273562485519589,-0.5721577342412976,-0.7441390497621094,-2.2471883280627587,-3.838326638891073,-1.8123139354058597,-0.5465980338646913,-1.027645499849409,-0.6739703588720432,-0.707795441022617,-0.6574789583506921,-0.32730575987975313,-2.2491836220912504,-0.9298279433915511,-0.7100494721923984,-0.08107673975004925,-2.308584936639126,-0.4546741922826114,-1.2844112703376394,-2.1988159370809957,-1.1895974608436897,-1.2504880894701742,-1.3577133296339856,-0.5976539495548151,-1.3213606649348288,-0.4956471828054891,-0.9765395121259216,-0.6020153421056064,-1.543077974575872,-0.9010147526472659,-0.6128385203465974,-2.520939592296286,-1.2191420899436962,-1.293395540087904,-0.582313955555988,-1.7531301282840506,-1.5932872355452685,-1.257799434846109,-1.2504613059441811,-0.3417836647919483,-3.41108807107409,-3.4420582423566253,-0.43997167410406535,-0.6266069109311562,-0.8055407949938882,-0.5680961235735178,-0.330853432546292,-0.7758372503566237,-0.8335990461271885,-0.10534795621912031,-0.9557433064274825,-0.7849290116804047,-1.9174437997311622,-2.0457133961690617,-0.7654032879353138,-1.7531301282840506,-0.4460914077637396,-0.8110041260183896,-2.443710067318956,-0.33720897572786174,-0.20454951758057607,-0.43832760142973387
Spermidine and Spermine Biosynthesis,-0.3267445849290093,-0.41779389274147855,-0.5537430267746516,-3.0357130887756645,-2.2256515305069393,-0.32486238499061726,-1.9229476555753138,-0.24671576492221178,-2.324521499630195,-2.2156676027493805,-2.162083036001857,-0.3285663928422031,-0.07491144977010736,-0.03728000175849411,-0.17150751877140658,-0.05965396247695102,-0.7016333414808844,-0.3942129036147457,-0.6111835572731349,-0.48923063958044977,-0.4029461026003088,-0.2834736699152972,-0.4034892341833333,-3.004578275953857,-0.6617088263567827,-0.5103818186733288,-0.9521319173289627,-0.4718238185621149,-0.612422093965411,-2.083376320255763,-2.772674404380592,-0.18971838927714627,-1.3948450015839147,-0.4913303725240632,-2.4024960065562255,-1.6973741841490366,-0.022532999678952895,-2.4024960065562255,-0.4601842519564325,-0.8841718314069559,-0.2511624105590148,-1.3300951454311007,-1.6373769063136405,-0.9297745890801915,-1.3259994414666567,-0.749467127888529,-2.4024960065562255,-3.6977888457449324,-1.8954345986591767,-1.0871260961753446,-0.40978705745045807,-0.5957465963772977,-0.048005269518704,-0.21327019044028278,-1.552107966703764,-0.116776743789844,-1.2037138565088055,-1.0494810587902832,-0.3510143375427474,-0.314048722706234,-1.114576812010949,-0.528634303924432,-0.04397100280087912,-2.0479212481792444,-0.6792469638785266,-2.47325916548146,-0.6685862469740053,-0.7586314499502717,-1.440299359957345,-0.9580192885031823,-1.0871260961753446,-0.5142861920901376,-1.169546011730645,-0.9236357368383586,-1.587006356619163,-1.5284184425784924,-0.6496260874765869,-0.8342753891732642,-1.0212483815294566,-0.09483803758278146,-2.1144059637215924,-0.5512108378126193,-0.697851837743446,-0.263453858704453,-0.7451107551949472,-1.9229476555753138,-0.4653238404217656,-0.2564159815399669,-1.0075044841562042,-0.5945188640936513,-0.37385583842668446,-0.4643449451029736,-0.5115738646866823,-0.07260696290760435,-0.39056595566469315,-0.3193260428860393,-1.9813678162292656,-1.6082199332048195,-1.3362190638570637,-1.347856291327647,-0.31789175705248396,-0.17810024020544052,-2.196876499634294,-0.29352896104252846,-0.20110972058345217,-0.6655562813749714
Sphingolipid Metabolism,-0.8066276720934836,-0.198767276785525,-0.4253048718072629,-3.6617804407199084,-2.2558768203615363,-0.5787424435259336,-2.358579125783677,-0.6872090433902601,-1.0255646807482075,-1.510814699535001,-1.8787972033874372,-0.8415774883145762,-0.15426270899217873,-0.26026061470782097,-0.1635635159397983,-0.2114529621344464,-0.9907119940375978,-0.9274300437121142,-1.228200974387396,-0.4491303027961691,-0.9961289580292151,-1.123060610457782,-0.7037134492057665,-1.7537133739599828,-0.5282761589371618,-2.089672423318376,-0.38995429996352515,-0.4802956045525155,-0.6172285696871369,-2.628021294528188,-1.3418455669775349,-0.3141599954487975,-4.388601278973045,-0.8793734851874722,-3.7456571479108742,-1.622869503854589,-0.9787908591317203,-1.675277319153625,-0.6704642782177557,-1.7801158569071025,-0.3327674897358187,-2.280533655152003,-3.297360958509981,-0.43098176274024474,-0.4647857960265416,-0.3756738030324932,-0.3601305139121917,-2.0253330533214466,-4.243966811770742,-2.378656850981943,-3.7054992926182084,-1.3085400824407636,-0.5544569374224075,-0.6649726086870678,-2.4286348036335705,-0.6421878740045686,-4.398516115203872,-1.4260504418409183,-1.8702405527364379,-0.054902703077984984,-2.2581005205056934,-0.839773281846131,-0.2058358778503714,-2.8983428578467865,-0.9854137548802405,-1.4260504418409183,-2.5553224958059495,-0.4297360216703035,-3.497180211946048,-0.45440552248195726,-1.5206617006015104,-0.3327674897358187,-1.5269624432101507,-2.1853857675685435,-2.119700582587005,-3.679947070685482,-0.5520418872850446,-0.6784760849693308,-4.056520692209448,-0.6885839583942652,-3.7311143376613805,-0.8615916887538015,-0.5896632052712731,-0.27602604453859414,-1.538238592164734,-1.965113033078632,-0.8687784929991739,-0.2584023917623321,-0.41718684529235345,-0.8119873075228609,-0.5577826001237971,-0.448025830267191,-0.5911494127311641,-0.11922252105948228,-0.8454753802391292,-0.9990610091791935,-2.456015486362615,-1.1548151667405522,-1.901306470355813,-2.667124969414641,-1.1947904893273424,-1.0987697583852158,-4.208682809718714,-0.7505439423342103,-0.050809377117970414,-2.0258387046707687
Starch and Sucrose Metabolism,-0.5402603336167157,-0.14188333570024692,-0.8605852964323625,-3.7739750786624873,-5.486076999167402,-0.9203665361041383,-3.451572158005261,-0.5155899564769821,-3.5928525623302057,-6.655947164805682,-1.6331247576678547,-0.4724431637527432,-0.013995017392339605,-0.02556922257112291,-0.02171482462653736,-0.02621109260077331,-0.7134493564583082,-0.6616550180251722,-3.2881298798640444,-2.001576361279164,-1.2226515274482983,-1.956408571195492,-0.7694896885305671,-2.195984738074326,-0.9304669174251298,-1.4042900972909151,-1.2207095316788703,-1.2617646652735888,-1.6198391619278523,-5.320943670949276,-2.7152741241023923,-0.015976861401288737,-7.0998236330696125,-0.5482337096154717,-6.051611201647836,-3.1061716295187267,-0.24877286395768697,-2.8715669852368944,-1.6024159159955242,-0.2526983370885613,-0.8448449191637744,-5.048614239732354,-6.676383684484187,-1.565198847213533,-0.8433249734598508,-1.1482469078496842,-1.3729833725999085,-4.081403291102949,-2.5658859168052213,-2.960877695019436,-1.1827099992925967,-3.819759027738951,-0.048403465050064085,-0.20981074564861515,-1.5180898986739313,-1.0101775092788532,-2.9709243593667547,-2.457802933784702,-1.1314703427223625,-0.25882259105582295,-4.199129777459333,-0.8684750896884517,-0.018192901942518158,-4.6320523107180485,-1.3742679904600459,-3.7739750786624873,-1.9449454029286692,-0.1668214268086659,-5.358110540582503,-2.2100051194284345,-3.002770510614295,-0.8021376113969602,-4.009657775039024,-2.679305755292111,-6.3171710872718405,-3.6862280252253203,-1.9967223374347323,-2.238229347998696,-2.602614929466749,-0.38439454139835955,-4.745950123936387,-1.264729717895732,-2.1929959172030618,-0.5040671528143867,-2.0655127330004803,-1.991877344297671,-0.7890167346806253,-0.18436368796161254,-0.815643840004426,-2.6935397558625778,-1.0108101631878117,-1.357593909721562,-0.7388035606936025,-0.1146340353817905,-0.6736272656528055,-1.0667635292739368,-4.594740649923401,-3.01965014393628,-4.240742256646648,-0.9174861768505571,-0.8360830580414641,-0.529161713818208,-6.060979626547536,-0.5186562944985421,-0.07280901471631222,-3.020810188042541
Steroid Biosynthesis,-0.11708762747321563,-0.6281508238732886,-0.2619188275150893,-2.235215135133357,-2.5847350659749635,-1.4370757201510986,-6.941516730088723,-0.10676216568069416,-1.2312634447164161,-2.2012532991000606,-3.475404976147508,-0.1643211638170971,-0.09243268549165597,-0.16368468650338933,-0.20923316377997622,-0.14470850110238068,-0.5301050748549639,-0.08516215039218852,-0.45168862243508057,-0.38253241722049974,-0.8123450343032513,-0.6075149942463858,-0.19441974298920545,-1.022984114612066,-0.09163201366279172,-4.017559355356961,-0.26828664851972367,-0.5103539917296398,-0.5270160972331353,-3.6983003444160203,-1.4713490085311298,-0.03698546154945212,-2.1308287047475916,-0.19489939796592876,-2.1872064914769322,-3.034865723769876,-0.4609974176633992,-3.9470737615116755,-1.042990320181846,-1.02049568762315,-0.04047294694956751,-5.4186452177284785,-5.312169746641837,-0.5887495190437773,-0.536894143221882,-0.20954745974876338,-1.030596833503852,-2.8472996096875303,-1.818934357332941,-1.4596944674629895,-0.8321870645293407,-1.2536720754122304,-0.3212139338220351,-0.6335331877644635,-1.6564608550163071,-1.877578758957917,-4.481071047250778,-0.9133197767898816,-1.6310903898229612,-0.07770662584776714,-5.171264761379978,-0.20197709444547698,-0.14685951107023892,-1.2364925939724503,-0.25829944970540714,-1.3337908960294966,-1.06771829273203,-0.08751844871548756,-2.2548676638193577,-0.70862766459391,-1.3009513317771098,-0.2723398089250907,-1.8118770329513976,-2.737052717707418,-2.5556000665539207,-3.1911355309692855,-0.5963815833448713,-0.3509816374457637,-0.9932533205904295,-0.07036227876922209,-5.294674898519734,-0.4012405748908114,-0.2564365519185581,-0.15682899979692902,-0.9153984468354651,-1.8539116796194035,-0.05453427166937278,-0.13691285555611662,-0.3543330875295624,-0.3495346795313916,-0.1432514349376799,-0.20474839013674753,-0.36868641294032767,-0.01934736608546725,-0.27395262677985,-0.0923414478569958,-4.58731663184431,-0.9258159300326135,-0.9622837259405835,-0.7307959295272209,-0.43503818487256196,-0.21966222569658353,-4.590552968471871,-0.15433448126812224,-0.043538769993120355,-4.130038343570512
Steroidogenesis,-0.4643603191987877,-0.9045768787191545,-1.2704276030956814,-0.9214736163817877,-2.191966917009738,-1.7705799771110953,-1.1239084602140752,-0.9307004584423771,-2.4615409227215834,-1.6118750050942643,-0.3797097383106261,-0.45108857713483175,-0.16129014295098928,-0.07449093949741474,-0.03155548462428517,-0.1303262661494291,-0.44491595423065927,-0.9650686452908276,-2.278273746180564,-1.905542925079596,-1.9576624327823016,-2.208581886435232,-0.6154404112911387,-0.39305482715143014,-0.9365693176786635,-0.5395446744158409,-1.7769258660744476,-1.068854233617988,-1.181035763098475,-0.5460609980473069,-2.232225035711845,-0.20516505841336358,-1.0601729384752772,-0.7682368397890013,-1.2447329242138019,-0.6988544147528297,-1.877153646745997,-0.3135812777818715,-1.2097542393445275,-0.016415928815220204,-1.1511286613259606,-3.396951938607951,-2.50495181435708,-1.1983253712325803,-0.7229464510336027,-1.8416933105675257,-0.7767883880263476,-1.3547457116902375,-0.4394637748434946,-0.8325410227242352,-0.6212773602856105,-2.129029104715497,-0.11487265017542295,-0.03691097039951805,-0.6151516800575281,-2.5022027649305745,-0.4738168962495719,-2.475741498121458,-0.4506393754542681,-2.053679044439458,-0.7694298554433798,-2.2198752908938215,-0.1357817951369272,-0.7075233520550109,-1.8750056623658762,-1.1569901422960278,-0.4049014006773746,-0.16710772314938874,-3.11741197499128,-2.278273746180564,-1.9192892791082459,-1.0335925191589275,-1.737821388793766,-2.3178517805103667,-2.044746338218272,-0.42880025321804477,-1.789687614941506,-1.4850113767035928,-0.8891984918138225,-0.38583912012781785,-0.4481114154953567,-1.4010858463348121,-1.370630441397626,-1.506641952674395,-0.3549979440644267,-0.2624619536360997,-0.3032002856328703,-0.4431809924505449,-0.9248513597760223,-1.6483001621206386,-0.7212144667568922,-1.2491846244895797,-0.8505527102375471,-0.21237633823820465,-1.5114137969917245,-1.1095044174780295,-0.3890119180422192,-0.7218283542934592,-1.298747510592216,-0.19064823048637236,-0.3825564073385714,-0.4367995296766492,-0.6488593085419322,-0.4433682445989419,-0.16453586407218673,-0.6334967321511119
Sulfate_Sulfite Metabolism,-0.46005425059090965,-0.4174028572994434,-0.6058948379683006,-0.9062853974287202,-0.5427629435857829,-0.8019738659566963,-0.43495022049553667,-0.5282178192184244,-0.8669764066565013,-1.8060641669727562,-0.39298247312327067,-0.6783851230617249,-0.4364189215295311,-0.21792294239790116,-0.3039100524163916,-0.4144920333247482,-0.9600087596022733,-0.5895388006603991,-0.7233684620127612,-0.6044244750101362,-1.120905387127941,-1.1292440932885561,-0.7362372179131825,-1.0630423487198393,-0.4752818684672457,-0.2587691220461069,-0.774827393595203,-0.6310597217988885,-0.7492861407232891,-0.3273515448588694,-0.7804965446480129,-0.2860150769651831,-0.6687882860985278,-0.5698347336791161,-0.9655412999900606,-1.146022742522301,-0.47443214537020695,-0.5141935380635907,-0.4232362372171201,-0.47647271035902655,-0.6178190279724364,-0.48691006209081483,-0.9251099099280945,-0.7953924058343994,-0.49200016811558706,-1.0344760530602024,-1.0811650106009043,-0.6418332005432776,-0.8882826309913034,-0.9329486628755191,-0.7786484937803119,-0.6012981792004649,-0.347236726190339,-0.27917147175889656,-0.8431349162124615,-1.027296030171806,-0.9264037143712203,-1.0344760530602024,-0.5271589356447611,-1.081526540311994,-0.919961554135792,-0.5050760668549167,-0.16276089777704714,-0.4637343105239261,-1.5144594461752088,-0.6718416631583377,-0.6787918427134737,-0.3684418130807054,-1.2208526522920176,-0.762012353055858,-1.2267162187862317,-0.7367606224231409,-0.7641393379240081,-1.1390142024854917,-0.4148111909824172,-1.651457028782963,-0.8915101149769432,-1.3487111510631369,-1.4633812753687232,-0.740275774511646,-0.7701616406305283,-1.3804651244736843,-0.7310886535963618,-0.6884245813098478,-0.30508764535628613,-0.5406958681056165,-0.29144416175456284,-0.7578743996385177,-0.6678379606941212,-0.8154908727264738,-0.6698117344569523,-0.4801860348534395,-1.2823907830532606,-0.30114736226365796,-1.0394101831815497,-0.6060184217451882,-0.56965652061716,-1.2208526522920176,-0.44418640885727906,-0.33173945347721334,-0.9600087596022733,-0.5261532082676604,-0.7404245693684235,-0.43201579519382816,-0.2927739860904431,-0.8654875692660975
Taurine and Hypotaurine Metabolism,-1.2303177091792066,-0.3463064106976638,-1.3071177543299737,-0.26872181866248607,-0.5579905567822896,-3.8003807357254074,-0.9070568242359589,-1.0813583854583018,-0.135290774953915,-0.5181319321558061,-0.673526177023696,-0.4929786845026247,-0.8840286746172336,-0.47847724103661265,-0.6852142965289513,-0.5878553798455513,-0.5840792990052207,-0.36214360443113397,-0.4915722519992826,-0.2914441617542373,-0.36013273652285294,-0.3283041832348887,-0.5389668442353556,-0.49446007325774477,-0.36913748240046496,-0.6074652399270192,-0.3079113518059865,-0.9224240445710785,-0.5824334658731726,-0.7067388144764799,-0.37402479219656765,-0.49573984305067303,-0.6218395635135604,-1.20395357018256,-0.7415528216493074,-0.12911397665994723,-0.5793175868464757,-0.6819216880042929,-1.3285071467442011,-0.6189543015428861,-0.4636920532554979,-0.6232943416856656,-0.5212821928029235,-0.3507638586214956,-0.8749290935313317,-0.5427842668688863,-0.47495804592154944,-0.33173201138638886,-0.908033427990266,-2.358295198076076,-0.6694112927174387,-0.4243683088570392,-1.3070414821773544,-1.6982812462102146,-0.2609402245305663,-1.3749046532313918,-1.385758127707384,-0.29425597546075627,-1.023995522263985,-0.36013273652260297,-0.7241422315336995,-0.3052927166916464,-0.26147838515360805,-1.587580260143976,-0.3614923079777932,-0.6017704042102894,-1.023995522263985,-0.7981700120198982,-0.6074494173286368,-0.13860085440056105,-0.2764400574023245,-0.32167713411254234,-0.4894765444013807,-0.5619201755821018,-0.45982170257488403,-0.5081109723519355,-0.3093170077231688,-0.5220022500783267,-0.3852435151302498,-0.3698661977026924,-0.21719846294257963,-0.5413626387872512,-0.9451867024946173,-0.1535061413210413,-0.8590647394935763,-0.6011884189438713,-0.33539201775101346,-0.631514542386476,-0.7763118641312269,-0.46624014183015755,-1.015377396760984,-0.4396227359786576,-0.8121016947636868,-0.9125380441866222,-0.5954460067259933,-0.5932908656202761,-0.8458844581442063,-1.117559307913843,-0.5412523716021589,-0.2425841471047848,-1.316803771314626,-0.7804965446480129,-0.5681555700979055,-0.4378886166098304,-0.20924799889004347,-0.546981717328719
Thiamine Metabolism,-0.3267445849290093,-0.34630568081112373,-0.2550056274435167,-1.2567908046595013,-0.703976098264364,-0.07944847468890248,-0.4942311368985544,-0.43622421678686857,-0.4556843100782101,-0.8341248259383832,-0.3859116044442179,-0.340677663871255,-0.3786653083352693,-0.4898490999585761,-0.24655064447530098,-0.3313513256159143,-1.0026633371448657,-0.3942129036147457,-0.912213552937116,-0.2228884945740059,-0.70397609826429,-0.5842484413366993,-0.3464298172668343,-0.6754532563370582,-0.17043759969152872,-1.0603354489587442,-0.3652955440342306,-0.05144597299876243,-0.28178374399398615,-0.4409386637465503,-1.2961830890100474,-0.27497211802392313,-0.836688729979793,-0.37939874323106937,-1.1828300915257277,-0.4048359224509727,-1.228105484982965,-0.5806191299637936,-0.18427067660146254,-1.4059725876718778,-0.08491529944644952,-0.2714171803477889,-1.1419196805933296,-0.5377230709868425,-0.656763059660235,-0.340061090287514,-0.5753130000661391,-1.030655579883585,-1.1046135710465137,-1.3396622110978338,-0.6799445093054546,-0.5957465963772977,-0.46666278253703697,-0.5287639467363625,-1.0567006605612173,-0.10110747783867442,-1.0871021288647835,-1.3396622110977596,-1.122855728930571,-0.1355055831792434,-0.8663968618199276,-0.08909806045521425,-1.4027515154983485,-0.3582860216125899,-0.4864364758639943,-0.49853847078443353,-0.4951782925036594,-0.3198008446205597,-1.7413293556213263,-0.4318991264089837,-1.3881560918393259,-0.398034448326691,-0.5279722604051895,-0.6629746249753575,-0.7233518366367032,-0.9175453705798838,-0.5775256024071991,-0.6680115890512002,-0.3429322103061824,-0.44387250240134396,-0.6754532563370582,-0.8522408334766005,-0.6680115890512002,-0.06135781796083693,-1.0318261078857909,-0.6866085727885642,-0.2641343304901938,-0.4829516683622739,-0.5318391053038645,-0.5092753821298467,-0.15291378679281276,-0.14546525193985613,-0.8126038603506636,-0.18058113678850216,-0.6915959513286744,-0.28262728740801984,-0.47056558419210687,-1.7413293556213263,-0.6052218862745601,-0.9025269626194034,-0.31789175705248396,-0.39612790086569805,-0.7153879655268504,-0.2158190347103955,-0.09528088654650883,-0.41571262384053514
Threonine and 2-Oxobutanoate Degradation,-0.3986654847549112,-0.22294958253841107,-0.37892742431620674,-1.0075559659711262,-1.7532762432957716,-1.330724862003455,-2.737254605551474,-0.5028741720881755,-1.2343153080660683,-0.9222629358398714,-2.3247917561573357,-0.6067157159720614,-0.24914682976121622,-0.40969838411060455,-0.34399214472997713,-0.2889546616492331,-1.046302854816015,-0.43354964332956514,-1.3275780971349973,-0.3344388910324758,-0.8881284735592301,-0.5995562310445445,-1.0660181517185403,-1.0692671243161302,-0.7379334735974131,-1.4229609390418791,-0.40020347523161437,-0.5653027396627274,-0.5797038883549763,-2.618555834279517,-1.8259290475868237,-0.43642236304371784,-2.1988159370809957,-0.7246556174273889,-3.478793032843717,-1.6351586381368732,-1.2094367955953162,-2.0791389901723467,-0.8815509688417136,-0.731923249665719,-0.6590775169653597,-2.765908759593065,-3.3601696325881316,-0.7611770596975991,-0.32810633551313834,-0.5721577342412976,-0.4431090540981282,-1.4576301114102719,-1.8829240509303173,-0.7802031628228904,-0.29872043412575916,-0.7243978716627646,-0.36964475001439856,-1.0034150271152305,-0.6652776384655698,-1.4405789170268022,-3.3129677205534844,-1.9129925132173398,-0.921820800459398,-0.049894878454090644,-3.6099232168835167,-0.4546741922826114,-0.07385534311448179,-0.8902584578545448,-1.1628267834278614,-0.6090081304628087,-1.248912769194451,-0.2889546616492331,-2.5839182891923396,-0.8922028811579888,-2.01046649393458,-0.5203792895227612,-2.141372136701096,-2.2264804468070043,-1.020236440672424,-4.400290584870803,-0.9765395121256963,-0.8371581423243801,-0.9305731277232022,-0.13886238599631437,-2.5546699750300266,-0.9567694391821278,-0.8865634168393773,-0.3417836647919483,-0.8501561959219349,-2.2793181239394573,-0.43997167410406535,-0.2825910738729588,-0.3870701552435062,-0.7936322690730565,-0.26228253168899385,-0.36699585359454817,-0.8335990461271885,-0.18373561291085216,-0.9557433064274825,-0.3820538553065542,-2.4768942015278057,-1.0203306692708476,-0.7445525572023416,-0.5282873943689735,-0.38497137885359645,-0.30925029666449094,-4.525364725345246,-0.1233978539043058,-0.20454951758057607,-2.0051603526162234
Thyroid Hormone Synthesis,-0.29018975962254673,-0.2258579869090441,-0.5681519298768954,-1.2787760874526382,-1.8779482787413584,-1.916770034323831,-1.8608934922096725,-0.24854354769673592,-1.6356315822219676,-0.6390977083770183,-1.866486652359225,-0.16086499069885193,-0.07718652383941926,-0.061227993282742026,-0.0848550789176937,-0.07871662823802933,-0.15030869164096414,-0.18140915321161338,-0.1747997095123516,-0.3834925977508802,-0.31473032779388976,-0.5548457640957015,-0.3350738535459331,-1.009482261981171,-0.1592353672392121,-0.4836600092168111,-0.4434290607378544,-1.7141858913493686,-0.48923063958044977,-1.4738242027683186,-1.33628629158261,-0.3230143224357545,-0.41197049324040974,-0.19892017509772775,-0.9644382400169634,-0.7766855021015447,-0.046208994300212594,-1.440299359957345,-0.6899956312829411,-0.44996550168999844,-0.2564159815399669,-2.6139048822557234,-1.7765701815771817,-0.24071839605032175,-0.30719870272060446,-0.29140967035696097,-0.8907200706768617,-1.4814513729669805,-1.010917887453199,-0.18306676641010552,-0.6933338315736032,-0.31473032779388976,-0.07971140754066779,-0.163313254092658,-0.33880704776597353,-1.7812786721695453,-0.8453821318019975,-0.3328107130463502,-0.6565084352274407,-0.45809557527405326,-1.0075044841562042,-0.23860196084697227,-0.007951048724037573,-0.3746214577281164,-0.40102044861943353,-0.6458504669544279,-0.9197633392579971,-0.12920676173607676,-0.4705809480809999,-0.45108633957899125,-0.29469957327112745,-0.17150751877140658,-1.7450046870361158,-0.6670703833686301,-1.2855053211546905,-0.7435032475661517,-0.36906405694660205,-0.26611806991759046,-0.6432906952286297,-0.13104203703294426,-1.4814513729669805,-0.2803227779163519,-0.20067527910142097,-0.42276863705301576,-0.2696433422948508,-0.5820376216397202,-0.13743265081242198,-0.25291124818658667,-0.414332889822849,-0.38059407837198345,-0.4715182292266004,-0.5850790576200249,-0.19222152895596153,-0.12230581322893604,-0.21411925128034504,-0.350071243834847,-2.002646653201449,-0.6818407286714415,-1.724378037341188,-0.68856430529729,-0.18140915321161338,-0.10813533654409713,-1.8779482787413584,-0.12944926938902318,-0.44894802098623693,-1.178038039294028
Transfer of Acetyl Groups into Mitochondria,-0.570011649934228,-0.17114129572167458,-0.2752648587154023,-1.856845861544988,-3.4186104577734926,-1.306869175852015,-3.920151263840986,-0.17750868471532266,-2.1827982345352623,-3.1523175481597274,-1.7611258785850423,-0.17492810821428265,-0.080454174517091,-0.2586827102977949,-0.08644202366125357,-0.08317048964190689,-0.5687943828347903,-0.34225171574419566,-1.127611401207057,-0.4269606709712353,-1.3726344662068397,-1.857906888876244,-0.20457262606526208,-1.40985385833884,-0.13766741454882195,-2.0189650099233405,-0.6456439779216372,-0.6432656218842823,-0.7484247927888565,-3.296726051088841,-1.721429364262467,-0.01736219787778445,-2.6619157108621576,-0.6570508256296065,-2.8464295942767817,-2.529479157786138,-0.5245711408105953,-3.520461152943339,-0.8986567439815939,-1.3192142596177845,-0.14174940274133582,-4.197575848740282,-4.834038286955946,-0.8112514574616122,-0.4130677003414123,-0.5993462507908803,-0.662449087927928,-3.708610735879553,-3.503229501481478,-0.8032516814710963,-0.7268745202789154,-1.686872891585338,-0.5071366078056305,-1.1973389396686287,-1.2023061743811907,-1.3979363825142093,-4.518436255710206,-2.781759823373131,-0.9877963624991098,-0.006940966989897086,-2.7775390772026767,-0.1817277488366952,-0.02454652749511059,-1.6602586735905218,-0.8433595158818471,-0.9073099049194777,-0.8362701926813682,-0.12586918628025875,-4.123144741963454,-1.2040973261744146,-1.9377740419595502,-0.4234262133486071,-1.6317474122506093,-3.8008397765038273,-2.5018936167370622,-3.2858685424295753,-1.1304930980135388,-1.0077526255934903,-0.8527794886410814,-0.10312523621909996,-3.9457403577885897,-0.6936816907160581,-0.5908677829492607,-0.14110621553447722,-1.6382924169824753,-2.5112463458099215,-0.1118582150967212,-0.12723801975606877,-0.42217831836279535,-1.2125992708274578,-0.46172897831256093,-0.5510869621633347,-0.7355018939127048,-0.05012566276231738,-0.47243411593285495,-0.2704871826892413,-2.8941564802295963,-1.0525337880189278,-2.418059033091524,-0.8012499789016239,-0.39142008032242315,-0.19763973013332262,-2.8116001930901486,-0.15570670120567598,-0.0021660617559535068,-1.87280987599277
